id,cqc_location_id,location_ods_code,name,name_normalized,provider_name,provider_id,brand_name,telephone,email,website,city,county,postcode,latitude,longitude,region,local_authority,beds_total,beds_available,has_availability,availability_status,availability_last_checked,year_opened,year_registered,care_residential,care_nursing,care_dementia,care_respite,has_nursing_care_license,has_personal_care_license,has_surgical_procedures_license,has_treatment_license,has_diagnostic_license,serves_older_people,serves_younger_adults,serves_mental_health,serves_physical_disabilities,serves_sensory_impairments,serves_dementia_band,serves_children,serves_learning_disabilities,serves_detained_mha,serves_substance_misuse,serves_eating_disorders,serves_whole_population,fee_residential_from,fee_nursing_from,fee_dementia_from,fee_respite_from,accepts_self_funding,accepts_local_authority,accepts_nhs_chc,accepts_third_party_topup,cqc_rating_overall,cqc_rating_safe,cqc_rating_effective,cqc_rating_caring,cqc_rating_responsive,cqc_rating_well_led,cqc_last_inspection_date,cqc_publication_date,cqc_latest_report_url,review_average_score,review_count,google_rating,wheelchair_access,ensuite_rooms,secure_garden,wifi_available,parking_onsite,is_dormant,data_quality_score,created_at,updated_at,last_scraped_at,regulated_activities,source_urls,service_types,service_user_bands,facilities,medical_specialisms,dietary_options,activities,pricing_details,staff_information,reviews_detailed,media,location_context,building_info,accreditations,source_metadata,extra,provider_telephone_number,provider_hsca_start_date
157,1-175273337,VM0QV,Willowbrook,willowbrook,Willinbrook Healthcare Limited,1-133971212,-,1213444751,,www.willinbrookhealthcare.co.uk,Birmingham,West Midlands,B44 8BW,52.5298830,-1.8964020,West Midlands,Birmingham,77,,false,,,,2011,false,true,true,,false,false,false,true,false,true,true,true,false,false,true,false,,false,false,false,false,,,,,true,true,true,true,Good,Good,Good,Good,Good,Good,2024-02-01,,http://www.cqc.org.uk/location/1-175273337,,,,false,false,false,false,false,false,100,2025-11-03 10:06:34.364688+00,2025-11-03 10:06:34.364688+00,,"{""activities"":[""treatment_disease""]}","{""lottie_url"":null,""cqc_profile"":""https://www.cqc.org.uk/location/1-175273337"",""carehome_url"":null}","{""services"":[""Care home service with nursing""]}","{""bands"":[""Dementia"",""Mental health"",""Older people"",""Younger adults""]}",{},{},{},{},{},"{""main_partner"":""*"",""registered_manager"":""Rendell, Aaron"",""nominated_individual"":""Sands, Angela""}",{},{},"{""paf_id"":null,""uprn_id"":""1.0007E+11"",""ccg_code"":""E38000250"",""ccg_name"":""NHS Black Country and West Birmingham CCG"",""nhs_region"":""Midlands"",""commissioning_ccg_code"":null,""commissioning_ccg_name"":null,""parliamentary_constituency"":""Birmingham Erdington""}","{""provider_city"":""Birmingham"",""address_line_2"":""Perry Bar"",""street_address"":""363 Aldridge Road"",""provider_county"":""West Midlands"",""provider_postcode"":""B44 8BW"",""provider_address_line_2"":""Perry Barr"",""provider_street_address"":""Willowbrook, 363 Aldridge Road""}",{},"{""inherited_rating"":false,""location_type_sector"":""Social Care Org"",""provider_type_sector"":""Social Care Org"",""inspection_directorate"":""Adult social care"",""provider_charity_number"":null,""provider_ownership_type"":""Organisation"",""primary_inspection_category"":""Residential social care"",""provider_companies_house_number"":""7070731"",""provider_inspection_directorate"":""Adult social care"",""provider_primary_inspection_category"":""Residential social care""}",{},1785604635,2011-03-14
158,1-17716138839,VNT7Y,Andrew Cohen House,andrew cohen house,Amicura Limited,1-6341990408,BRAND Minster Care Group,7967391337,,www.minstercaregroup.co.uk,Birmingham,,B30 2SH,52.4330300,-1.9138090,West Midlands,Birmingham,59,,false,,,,2024,false,true,true,,false,false,false,true,false,true,true,false,true,false,true,false,,false,false,false,false,,,,,true,true,true,true,Good,Good,Good,Outstanding,Good,Good,2020-05-21,,http://www.cqc.org.uk/location/1-17716138839,,,,false,false,false,false,false,false,100,2025-11-03 10:06:34.364688+00,2025-11-03 10:06:34.364688+00,,"{""activities"":[""treatment_disease""]}","{""lottie_url"":null,""cqc_profile"":""https://www.cqc.org.uk/location/1-17716138839"",""carehome_url"":null}","{""services"":[""Care home service with nursing""]}","{""bands"":[""Dementia"",""Older people"",""Physical disability"",""Younger adults""]}",{},{},{},{},{},"{""main_partner"":""*"",""registered_manager"":""*"",""nominated_individual"":""Farebrother, Colin""}",{},{},"{""paf_id"":null,""uprn_id"":""1.00071E+11"",""ccg_code"":""E38000220"",""ccg_name"":""NHS Birmingham and Solihull CCG"",""nhs_region"":""Midlands"",""commissioning_ccg_code"":null,""commissioning_ccg_name"":null,""parliamentary_constituency"":""Birmingham Selly Oak""}","{""provider_city"":""Addlestone"",""address_line_2"":null,""street_address"":""River Brook Drive"",""provider_county"":""Surrey"",""provider_postcode"":""KT15 2PS"",""provider_address_line_2"":null,""provider_street_address"":""238 Station Road""}",{},"{""inherited_rating"":true,""location_type_sector"":""Social Care Org"",""provider_type_sector"":""Social Care Org"",""inspection_directorate"":""Adult social care"",""provider_charity_number"":null,""provider_ownership_type"":""Organisation"",""primary_inspection_category"":""Residential social care"",""provider_companies_house_number"":""7793106"",""provider_inspection_directorate"":""Adult social care"",""provider_primary_inspection_category"":""Residential social care""}",{},2084227365,2019-02-26
159,1-18131863217,VNRWG,Enidaso,enidaso,Act Care Support Limited,1-16515696247,-,7703056117,,www.actcare.co.uk,Birmingham,,B19 1HB,52.5037510,-1.9140190,West Midlands,Birmingham,4,,false,,,,2023,true,false,false,,false,false,false,false,false,false,true,true,false,false,false,true,,false,false,false,false,,,,,true,true,true,true,,,,,,,,,#N/A,,,,false,false,false,false,false,false,100,2025-11-03 10:06:34.364688+00,2025-11-03 10:06:34.364688+00,,"{""activities"":[]}","{""lottie_url"":null,""cqc_profile"":""https://www.cqc.org.uk/location/1-18131863217"",""carehome_url"":null}","{""services"":[""Care home service without nursing""]}","{""bands"":[""Children (0-18 years)"",""Mental health"",""Younger adults""]}",{},{},{},{},{},"{""main_partner"":""*"",""registered_manager"":""McLaughlin, Laura"",""nominated_individual"":""Smith, Lee""}",{},{},"{""paf_id"":null,""uprn_id"":""1.0007E+11"",""ccg_code"":""E38000250"",""ccg_name"":""NHS Black Country and West Birmingham CCG"",""nhs_region"":""Midlands"",""commissioning_ccg_code"":null,""commissioning_ccg_name"":null,""parliamentary_constituency"":""Birmingham Perry Barr""}","{""provider_city"":""Leamington Spa"",""address_line_2"":""Handsworth"",""street_address"":""52 Heathfield Road"",""provider_county"":null,""provider_postcode"":""CV32 4YS"",""provider_address_line_2"":""Holly Walk"",""provider_street_address"":""1 Chapel Court""}",{},"{""inherited_rating"":null,""location_type_sector"":""Social Care Org"",""provider_type_sector"":""Social Care Org"",""inspection_directorate"":""Adult social care"",""provider_charity_number"":null,""provider_ownership_type"":""Organisation"",""primary_inspection_category"":""Residential social care"",""provider_companies_house_number"":""14341074"",""provider_inspection_directorate"":""Adult social care"",""provider_primary_inspection_category"":""Community based adult social care services""}",{},7922506751,2023-11-24
160,1-18330059441,VNT3C,Joseph House,joseph house,Aspects Care Homes Ltd,1-493963093,-,7866883193,,www.aspectscare.co.uk,Birmingham,West Midlands,B14 5EY,52.4123910,-1.8842540,West Midlands,Birmingham,14,,false,,,,2023,true,false,false,,false,false,false,false,false,false,true,true,false,false,false,false,,false,false,false,false,,,,,true,true,true,true,,Requires Improvement,Good,Requires Improvement,Good,Requires Improvement,,,#N/A,,,,false,false,false,false,false,false,100,2025-11-03 10:06:34.364688+00,2025-11-03 10:06:34.364688+00,,"{""activities"":[]}","{""lottie_url"":null,""cqc_profile"":""https://www.cqc.org.uk/location/1-18330059441"",""carehome_url"":null}","{""services"":[""Care home service without nursing""]}","{""bands"":[""Mental health"",""Younger adults""]}",{},{},{},{},{},"{""main_partner"":""*"",""registered_manager"":""Din, Alexandra"",""nominated_individual"":""Graham, Paul""}",{},{},"{""paf_id"":""29528792"",""uprn_id"":""1.0007E+11"",""ccg_code"":""E38000220"",""ccg_name"":""NHS Birmingham and Solihull CCG"",""nhs_region"":""Midlands"",""commissioning_ccg_code"":null,""commissioning_ccg_name"":null,""parliamentary_constituency"":""Birmingham Selly Oak""}","{""provider_city"":""Birmingham"",""address_line_2"":null,""street_address"":""745 Alcester Road South"",""provider_county"":""West Midlands"",""provider_postcode"":""B30 3EJ"",""provider_address_line_2"":""Cotteridge"",""provider_street_address"":""32 Pershore Road""}",{},"{""inherited_rating"":null,""location_type_sector"":""Social Care Org"",""provider_type_sector"":""Social Care Org"",""inspection_directorate"":""Adult social care"",""provider_charity_number"":null,""provider_ownership_type"":""Organisation"",""primary_inspection_category"":""Residential social care"",""provider_companies_house_number"":""8207833"",""provider_inspection_directorate"":""Adult social care"",""provider_primary_inspection_category"":""Residential social care""}",{},7782391892,2012-11-08
161,1-18387874178,VNTW1,Herondale Kingfisher,herondale kingfisher,Care Worldwide (Manchester) Limited,1-1108883324,BRAND Care Worldwide,1217530333,,www.careww.co.uk,Birmingham,,B9 5PU,52.4757090,-1.8390820,West Midlands,Birmingham,79,,false,,,,2024,false,true,true,,false,false,false,true,false,true,true,false,true,false,true,false,,false,false,false,false,,,,,true,true,true,true,Good,Good,Good,Good,Good,Good,2020-01-17,,http://www.cqc.org.uk/location/1-18387874178,,,,false,false,false,false,false,false,100,2025-11-03 10:06:34.364688+00,2025-11-03 10:06:34.364688+00,,"{""activities"":[""treatment_disease""]}","{""lottie_url"":null,""cqc_profile"":""https://www.cqc.org.uk/location/1-18387874178"",""carehome_url"":null}","{""services"":[""Care home service with nursing""]}","{""bands"":[""Dementia"",""Older people"",""Physical disability"",""Younger adults""]}",{},{},{},{},{},"{""main_partner"":""*"",""registered_manager"":""*"",""nominated_individual"":""Goldstein, Alan""}",{},{},"{""paf_id"":null,""uprn_id"":""1.00071E+11"",""ccg_code"":""E38000220"",""ccg_name"":""NHS Birmingham and Solihull CCG"",""nhs_region"":""Midlands"",""commissioning_ccg_code"":null,""commissioning_ccg_name"":null,""parliamentary_constituency"":""Birmingham Hodge Hill and Solihull North""}","{""provider_city"":""London"",""address_line_2"":""West Midlands"",""street_address"":""175 Yardley Green Road"",""provider_county"":null,""provider_postcode"":""NW4 4EF"",""provider_address_line_2"":""18 Lodge Road, Hendon"",""provider_street_address"":""Bondcare House""}",{},"{""inherited_rating"":true,""location_type_sector"":""Social Care Org"",""provider_type_sector"":""Social Care Org"",""inspection_directorate"":""Adult social care"",""provider_charity_number"":null,""provider_ownership_type"":""Organisation"",""primary_inspection_category"":""Residential social care"",""provider_companies_house_number"":""6451214"",""provider_inspection_directorate"":""Adult social care"",""provider_primary_inspection_category"":""Residential social care""}",{},2082022277,2014-01-29
162,1-18445516405,VNTNP,Alice House,alice house,Melrose Care Group ltd,1-17713918673,-,7922506751,,,Birmingham,,B23 5YN,52.5409070,-1.8556520,West Midlands,Birmingham,3,,false,,,,2024,true,false,false,,false,false,false,false,false,false,true,true,false,false,false,true,,false,false,false,false,,,,,true,true,true,true,,,,,,,,,#N/A,,,,false,false,false,false,false,false,100,2025-11-03 10:06:34.364688+00,2025-11-03 10:06:34.364688+00,,"{""activities"":[]}","{""lottie_url"":null,""cqc_profile"":""https://www.cqc.org.uk/location/1-18445516405"",""carehome_url"":null}","{""services"":[""Care home service without nursing""]}","{""bands"":[""Children (0-18 years)"",""Mental health"",""Younger adults""]}",{},{},{},{},{},"{""main_partner"":""*"",""registered_manager"":""*"",""nominated_individual"":""Tennant, Paul""}",{},{},"{""paf_id"":null,""uprn_id"":""1.0007E+11"",""ccg_code"":""E38000220"",""ccg_name"":""NHS Birmingham and Solihull CCG"",""nhs_region"":""Midlands"",""commissioning_ccg_code"":null,""commissioning_ccg_name"":null,""parliamentary_constituency"":""Birmingham Erdington""}","{""provider_city"":""Solihull"",""address_line_2"":null,""street_address"":""232 Marshmont Way"",""provider_county"":null,""provider_postcode"":""B93 0HT"",""provider_address_line_2"":""Knowle"",""provider_street_address"":""First Floor, 20-22 Station Road""}",{},"{""inherited_rating"":null,""location_type_sector"":""Social Care Org"",""provider_type_sector"":""Social Care Org"",""inspection_directorate"":""Adult social care"",""provider_charity_number"":null,""provider_ownership_type"":""Organisation"",""primary_inspection_category"":""Residential social care"",""provider_companies_house_number"":""14697696"",""provider_inspection_directorate"":""Adult social care"",""provider_primary_inspection_category"":""Residential social care""}",{},7500460171,2024-03-13
163,1-1881464359,VM51N,Trevella House,trevella house,Abele Care Limited,1-1564298178,-,1212405306,,www.abelecare.com,Birmingham,West Midlands,B32 2EB,52.4603530,-1.9788510,West Midlands,Birmingham,6,,false,,,,2015,true,false,false,,false,false,false,false,false,true,true,true,false,false,false,false,,false,false,false,false,,,,,true,true,true,true,Good,Good,Good,Good,Good,Requires Improvement,2023-08-04,,http://www.cqc.org.uk/location/1-1881464359,,,,false,false,false,false,false,false,100,2025-11-03 10:06:34.364688+00,2025-11-03 10:06:34.364688+00,,"{""activities"":[]}","{""lottie_url"":null,""cqc_profile"":""https://www.cqc.org.uk/location/1-1881464359"",""carehome_url"":null}","{""services"":[""Care home service without nursing""]}","{""bands"":[""Mental health"",""Older people"",""Younger adults""]}",{},{},{},{},{},"{""main_partner"":""*"",""registered_manager"":""Annakie, Sharon"",""nominated_individual"":""Lawrence, Harvey""}",{},{},"{""paf_id"":""15826049"",""uprn_id"":""1.0007E+11"",""ccg_code"":""E38000220"",""ccg_name"":""NHS Birmingham and Solihull CCG"",""nhs_region"":""Midlands"",""commissioning_ccg_code"":null,""commissioning_ccg_name"":null,""parliamentary_constituency"":""Birmingham Edgbaston""}","{""provider_city"":""Birmingham"",""address_line_2"":""Harborne"",""street_address"":""310 Court Oak Road"",""provider_county"":""West Midlands"",""provider_postcode"":""B32 2EB"",""provider_address_line_2"":""Harborne"",""provider_street_address"":""310 Court Oak Road""}",{},"{""inherited_rating"":false,""location_type_sector"":""Social Care Org"",""provider_type_sector"":""Social Care Org"",""inspection_directorate"":""Adult social care"",""provider_charity_number"":null,""provider_ownership_type"":""Organisation"",""primary_inspection_category"":""Residential social care"",""provider_companies_house_number"":""9057083"",""provider_inspection_directorate"":""Adult social care"",""provider_primary_inspection_category"":""Residential social care""}",{},1212405306,2015-01-12
164,1-188270227,VM99L,Hunters Moor Neurorehabilitation Centre,hunters moor neurorehabilitation centre,Hunters Moor Residential Services Limited,1-136127910,BRAND Active Care,1217779343,,www.activecaregroup.co.uk,Birmingham,West Midlands,B28 8SR,52.4409390,-1.8420620,West Midlands,Birmingham,42,,false,,,,2011,false,true,false,,false,false,false,true,false,true,true,true,true,true,false,false,,false,false,false,false,,,,,true,true,true,true,Requires Improvement,Requires Improvement,Requires Improvement,Requires Improvement,Good,Requires Improvement,2023-09-29,,http://www.cqc.org.uk/location/1-188270227,,,,false,false,false,false,false,false,100,2025-11-03 10:06:34.364688+00,2025-11-03 10:06:34.364688+00,,"{""activities"":[""treatment_disease""]}","{""lottie_url"":null,""cqc_profile"":""https://www.cqc.org.uk/location/1-188270227"",""carehome_url"":null}","{""services"":[""Care home service with nursing""]}","{""bands"":[""Mental health"",""Older people"",""Physical disability"",""Sensory impairment"",""Younger adults""]}",{},{},{},{},{},"{""main_partner"":""*"",""registered_manager"":""*"",""nominated_individual"":""Booth, Annemarie""}",{},{},"{""paf_id"":null,""uprn_id"":null,""ccg_code"":""E38000220"",""ccg_name"":""NHS Birmingham and Solihull CCG"",""nhs_region"":""Midlands"",""commissioning_ccg_code"":null,""commissioning_ccg_name"":null,""parliamentary_constituency"":""Birmingham Hall Green and Moseley""}","{""provider_city"":""London"",""address_line_2"":""Hall Green"",""street_address"":""Whisley Brook Lane off Shaftmoor Lane"",""provider_county"":null,""provider_postcode"":""SE1 8UL"",""provider_address_line_2"":""117 Waterloo Road"",""provider_street_address"":""Mercury House, 3rd Floor South""}",{},"{""inherited_rating"":false,""location_type_sector"":""Social Care Org"",""provider_type_sector"":""Social Care Org"",""inspection_directorate"":""Adult social care"",""provider_charity_number"":null,""provider_ownership_type"":""Organisation"",""primary_inspection_category"":""Residential social care"",""provider_companies_house_number"":""6723633"",""provider_inspection_directorate"":""Adult social care"",""provider_primary_inspection_category"":""Residential social care""}",{},1732779353,2011-01-11
165,1-19210564585,VNTXQ,Kettle House,kettle house,Just Care Solutions Ltd,1-17596370713,-,1235812516,,www.justcaresolutionsltd.co.uk,Birmingham,,B44 9JG,52.5553420,-1.8861950,West Midlands,Birmingham,3,,false,,,,2024,true,false,false,,false,false,false,false,false,false,true,true,false,false,false,true,,false,false,false,false,,,,,true,true,true,true,,,,,,,,,#N/A,,,,false,false,false,false,false,false,100,2025-11-03 10:06:34.364688+00,2025-11-03 10:06:34.364688+00,,"{""activities"":[]}","{""lottie_url"":null,""cqc_profile"":""https://www.cqc.org.uk/location/1-19210564585"",""carehome_url"":null}","{""services"":[""Care home service without nursing""]}","{""bands"":[""Children (0-18 years)"",""Mental health"",""Younger adults""]}",{},{},{},{},{},"{""main_partner"":""*"",""registered_manager"":""Woodcock, Mark"",""nominated_individual"":""Woodcock, Mark""}",{},{},"{""paf_id"":null,""uprn_id"":""1.0007E+11"",""ccg_code"":""E38000220"",""ccg_name"":""NHS Birmingham and Solihull CCG"",""nhs_region"":""Midlands"",""commissioning_ccg_code"":null,""commissioning_ccg_name"":null,""parliamentary_constituency"":""Birmingham Perry Barr""}","{""provider_city"":""Stratford-upon-avon"",""address_line_2"":null,""street_address"":""37 Kettlehouse Road"",""provider_county"":null,""provider_postcode"":""CV37 6FL"",""provider_address_line_2"":""Ely Street"",""provider_street_address"":""2 Lysander Court""}",{},"{""inherited_rating"":null,""location_type_sector"":""Social Care Org"",""provider_type_sector"":""Social Care Org"",""inspection_directorate"":""Adult social care"",""provider_charity_number"":null,""provider_ownership_type"":""Organisation"",""primary_inspection_category"":""Residential social care"",""provider_companies_house_number"":""14958801"",""provider_inspection_directorate"":""Adult social care"",""provider_primary_inspection_category"":""Residential social care""}",{},1235812516,2024-04-23
166,1-1921275993,VM5WE,Ash House,ash house,Aston Transitional Care Limited,1-1867273181,-,1212914004,,,Birmingham,West Midlands,B11 4EQ,52.4446410,-1.8692670,West Midlands,Birmingham,6,,false,,,,2015,true,false,true,,false,false,false,false,false,false,true,true,true,true,true,false,,false,false,true,false,,,,,true,true,true,true,Good,Good,Good,Good,Good,Good,2022-11-02,,http://www.cqc.org.uk/location/1-1921275993,,,,false,false,false,false,false,false,100,2025-11-03 10:06:34.364688+00,2025-11-03 10:06:34.364688+00,,"{""activities"":[]}","{""lottie_url"":null,""cqc_profile"":""https://www.cqc.org.uk/location/1-1921275993"",""carehome_url"":null}","{""services"":[""Care home service without nursing""]}","{""bands"":[""Dementia"",""Mental health"",""People with an eating disorder"",""Physical disability"",""Sensory impairment"",""Younger adults""]}",{},{},{},{},{},"{""main_partner"":""*"",""registered_manager"":""Taylor, Melissa"",""nominated_individual"":""Draper, Neil""}",{},{},"{""paf_id"":null,""uprn_id"":""10090320732"",""ccg_code"":""E38000220"",""ccg_name"":""NHS Birmingham and Solihull CCG"",""nhs_region"":""Midlands"",""commissioning_ccg_code"":null,""commissioning_ccg_name"":null,""parliamentary_constituency"":""Birmingham Hall Green and Moseley""}","{""provider_city"":""Wolverhampton"",""address_line_2"":""Sparkhill"",""street_address"":""7 Ash Drive"",""provider_county"":null,""provider_postcode"":""WV3 0EQ"",""provider_address_line_2"":null,""provider_street_address"":""181 Penn Road""}",{},"{""inherited_rating"":false,""location_type_sector"":""Social Care Org"",""provider_type_sector"":""Social Care Org"",""inspection_directorate"":""Adult social care"",""provider_charity_number"":null,""provider_ownership_type"":""Organisation"",""primary_inspection_category"":""Residential social care"",""provider_companies_house_number"":""9240985"",""provider_inspection_directorate"":""Adult social care"",""provider_primary_inspection_category"":""Residential social care""}",{},1902672692,2015-03-12
167,1-19281278956,VNV59,The Manse,manse,Longmoor Care Limited,1-6447698543,-,,,www.longmoor.care,Sutton Coldfield,,B74 2PJ,52.5694680,-1.8245090,West Midlands,Birmingham,4,,false,,,,2024,true,false,false,,false,false,false,false,false,false,true,false,false,false,false,false,,false,false,false,false,,,,,true,true,true,true,,Good,Good,Good,Good,Good,,,#N/A,,,,false,false,false,false,false,false,100,2025-11-03 10:06:34.364688+00,2025-11-03 10:06:34.364688+00,,"{""activities"":[]}","{""lottie_url"":null,""cqc_profile"":""https://www.cqc.org.uk/location/1-19281278956"",""carehome_url"":null}","{""services"":[""Care home service without nursing""]}","{""bands"":[""Younger adults""]}",{},{},{},{},{},"{""main_partner"":""*"",""registered_manager"":""Fitzsimons, James"",""nominated_individual"":""Brown, Philip""}",{},{},"{""paf_id"":null,""uprn_id"":""1.00071E+11"",""ccg_code"":""E38000220"",""ccg_name"":""NHS Birmingham and Solihull CCG"",""nhs_region"":""Midlands"",""commissioning_ccg_code"":null,""commissioning_ccg_name"":null,""parliamentary_constituency"":""Sutton Coldfield""}","{""provider_city"":""Sutton Coldfield"",""address_line_2"":null,""street_address"":""23 Anchorage Road"",""provider_county"":""West Midlands"",""provider_postcode"":""B74 2PL"",""provider_address_line_2"":null,""provider_street_address"":""42 Anchorage Road""}",{},"{""inherited_rating"":null,""location_type_sector"":""Social Care Org"",""provider_type_sector"":""Social Care Org"",""inspection_directorate"":""Adult social care"",""provider_charity_number"":null,""provider_ownership_type"":""Organisation"",""primary_inspection_category"":""Residential social care"",""provider_companies_house_number"":""11720551"",""provider_inspection_directorate"":""Adult social care"",""provider_primary_inspection_category"":""Residential social care""}",{},1212409358,2019-04-15
168,1-19476846423,VNVRH,St Pauls Nursing Home,st pauls,Saint John of God Hospitaller Services,1-102643261,BRAND St John of God Hospitaller Services,1214156107,,www.sjog.org.uk,Birmingham,,B29 7LL,52.4402900,-1.9206640,West Midlands,Birmingham,26,,false,,,,2024,false,true,true,,false,false,false,true,false,true,true,true,true,true,true,false,,false,false,false,false,,,,,true,true,true,true,Good,Good,Good,Good,Good,Good,2022-06-17,,http://www.cqc.org.uk/location/1-19476846423,,,,false,false,false,false,false,false,100,2025-11-03 10:06:34.364688+00,2025-11-03 10:06:34.364688+00,,"{""activities"":[""treatment_disease""]}","{""lottie_url"":null,""cqc_profile"":""https://www.cqc.org.uk/location/1-19476846423"",""carehome_url"":null}","{""services"":[""Care home service with nursing""]}","{""bands"":[""Dementia"",""Mental health"",""Older people"",""Physical disability"",""Sensory impairment"",""Younger adults""]}",{},{},{},{},{},"{""main_partner"":""*"",""registered_manager"":""Baker, Denise"",""nominated_individual"":""Alcorn, Lisa""}",{},{},"{""paf_id"":null,""uprn_id"":""1.00071E+11"",""ccg_code"":""E38000220"",""ccg_name"":""NHS Birmingham and Solihull CCG"",""nhs_region"":""Midlands"",""commissioning_ccg_code"":null,""commissioning_ccg_name"":null,""parliamentary_constituency"":""Birmingham Selly Oak""}","{""provider_city"":""Darlington"",""address_line_2"":null,""street_address"":""94 Selly Park Road"",""provider_county"":null,""provider_postcode"":""DL3 7DR"",""provider_address_line_2"":""Barnard Street"",""provider_street_address"":""First Floor, The Old Exchange""}",{},"{""inherited_rating"":true,""location_type_sector"":""Social Care Org"",""provider_type_sector"":""Social Care Org"",""inspection_directorate"":""Adult social care"",""provider_charity_number"":""1108428"",""provider_ownership_type"":""Organisation"",""primary_inspection_category"":""Residential social care"",""provider_companies_house_number"":""5324279"",""provider_inspection_directorate"":""Adult social care"",""provider_primary_inspection_category"":""Residential social care""}",{},1325373700,2010-10-01
169,1-19896727109,VNWMA,Mercia Grange,mercia grange,Care UK Care Services Limited,1-118164369,BRAND Care UK,1213148139,,www.careuk.com,Sutton Coldfield,,B74 4EH,52.5975840,-1.8387840,West Midlands,Birmingham,67,,false,,,,2024,false,true,true,,false,false,false,true,false,true,true,true,true,false,true,false,,false,false,false,false,,,,,true,true,true,true,,Good,Good,Good,Good,Good,,,#N/A,,,,false,false,false,false,false,false,100,2025-11-03 10:06:34.364688+00,2025-11-03 10:06:34.364688+00,,"{""activities"":[""treatment_disease""]}","{""lottie_url"":null,""cqc_profile"":""https://www.cqc.org.uk/location/1-19896727109"",""carehome_url"":null}","{""services"":[""Care home service with nursing""]}","{""bands"":[""Dementia"",""Mental health"",""Older people"",""Physical disability"",""Younger adults""]}",{},{},{},{},{},"{""main_partner"":""*"",""registered_manager"":""McNelis, Michael"",""nominated_individual"":""Harvey, Rachel""}",{},{},"{""paf_id"":null,""uprn_id"":""1.00071E+11"",""ccg_code"":""E38000220"",""ccg_name"":""NHS Birmingham and Solihull CCG"",""nhs_region"":""Midlands"",""commissioning_ccg_code"":null,""commissioning_ccg_name"":null,""parliamentary_constituency"":""Sutton Coldfield""}","{""provider_city"":""Colchester"",""address_line_2"":""Four Oaks"",""street_address"":""538 Lichfield Road"",""provider_county"":""Essex"",""provider_postcode"":""CO4 9QB"",""provider_address_line_2"":""850 The Crescent"",""provider_street_address"":""Connaught House""}",{},"{""inherited_rating"":null,""location_type_sector"":""Social Care Org"",""provider_type_sector"":""Social Care Org"",""inspection_directorate"":""Adult social care"",""provider_charity_number"":null,""provider_ownership_type"":""Organisation"",""primary_inspection_category"":""Residential social care"",""provider_companies_house_number"":""2571516"",""provider_inspection_directorate"":""Adult social care"",""provider_primary_inspection_category"":""Residential social care""}",{},1206752552,2010-10-01
170,1-19897102924,VNWQ3,Bishops Manor,bishops manor,Care UK Care Services Limited,1-118164369,BRAND Care UK,1217968383,,www.careuk.com,Sutton Coldfield,West Midlands,B73 5PP,52.5519870,-1.8341050,West Midlands,Birmingham,65,,false,,,,2024,false,true,true,,false,false,false,true,false,true,true,false,true,true,true,false,,false,false,false,false,,,,,true,true,true,true,,Good,Good,Good,Good,Good,,,#N/A,,,,false,false,false,false,false,false,100,2025-11-03 10:06:34.364688+00,2025-11-03 10:06:34.364688+00,,"{""activities"":[""treatment_disease""]}","{""lottie_url"":null,""cqc_profile"":""https://www.cqc.org.uk/location/1-19897102924"",""carehome_url"":null}","{""services"":[""Care home service with nursing""]}","{""bands"":[""Dementia"",""Older people"",""Physical disability"",""Sensory impairment"",""Younger adults""]}",{},{},{},{},{},"{""main_partner"":""*"",""registered_manager"":""Bampfield, Thomas"",""nominated_individual"":""Harvey, Rachel""}",{},{},"{""paf_id"":""39019365"",""uprn_id"":""10093620224"",""ccg_code"":""E38000220"",""ccg_name"":""NHS Birmingham and Solihull CCG"",""nhs_region"":""Midlands"",""commissioning_ccg_code"":null,""commissioning_ccg_name"":null,""parliamentary_constituency"":""Sutton Coldfield""}","{""provider_city"":""Colchester"",""address_line_2"":null,""street_address"":""134 Jockey Road"",""provider_county"":""Essex"",""provider_postcode"":""CO4 9QB"",""provider_address_line_2"":""850 The Crescent"",""provider_street_address"":""Connaught House""}",{},"{""inherited_rating"":null,""location_type_sector"":""Social Care Org"",""provider_type_sector"":""Social Care Org"",""inspection_directorate"":""Adult social care"",""provider_charity_number"":null,""provider_ownership_type"":""Organisation"",""primary_inspection_category"":""Residential social care"",""provider_companies_house_number"":""2571516"",""provider_inspection_directorate"":""Adult social care"",""provider_primary_inspection_category"":""Residential social care""}",{},1206752552,2010-10-01
